Va,x_cm,psi_V,n_cm-3,p_cm-3,phin_V,phip_V
0.3,-6.257114e-05,-0.116685,7.931703e+07,1.000000e+17,0.008358,0.300000
0.3,-5.896840e-05,-0.116685,8.086235e+07,1.000000e+17,0.007859,0.300000
0.3,-5.556958e-05,-0.116685,8.234778e+07,1.000000e+17,0.007389,0.300000
0.3,-5.236314e-05,-0.116685,8.377411e+07,1.000000e+17,0.006945,0.300000
0.3,-4.933821e-05,-0.116685,8.514233e+07,1.000000e+17,0.006526,0.300000
0.3,-4.648449e-05,-0.116685,8.645357e+07,1.000000e+17,0.006131,0.300000
0.3,-4.379231e-05,-0.116685,8.770909e+07,1.000000e+17,0.005758,0.300000
0.3,-4.125252e-05,-0.116685,8.891023e+07,1.000000e+17,0.005406,0.300000
0.3,-3.885648e-05,-0.116685,9.005846e+07,1.000000e+17,0.005075,0.300000
0.3,-3.659607e-05,-0.116685,9.115527e+07,1.000000e+17,0.004762,0.300000
0.3,-3.446361e-05,-0.116685,9.220223e+07,1.000000e+17,0.004467,0.300000
0.3,-3.245186e-05,-0.116685,9.320094e+07,1.000000e+17,0.004188,0.300000
0.3,-3.055398e-05,-0.116685,9.415304e+07,1.000000e+17,0.003925,0.300000
